ProductKey,Unit price,ProductAlternateKey,ProductSubcategoryKey,WeightUnitMeasureCode,SizeUnitMeasureCode,EnglishProductName,StandardCost,Color,SafetyStockLevel,ReorderPoint,ListPrice,Size,DaysToManufacture,ProductLine,Class,ModelName,EnglishDescription,StartDate,Status
573,2384.07,BK-T79U-46,3,LB ,CM ,"Touring-1000 Blue, 46",1481.9379,Blue,100,75,2384.07,46,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
574,2384.07,BK-T79U-50,3,LB ,CM ,"Touring-1000 Blue, 50",1481.9379,Blue,100,75,2384.07,50,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
575,2384.07,BK-T79U-54,3,LB ,CM ,"Touring-1000 Blue, 54",1481.9379,Blue,100,75,2384.07,54,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
576,2384.07,BK-T79U-60,3,LB ,CM ,"Touring-1000 Blue, 60",1481.9379,Blue,100,75,2384.07,60,4,T ,H ,Touring-1000,Travel in style and comfort. Designed for maximum comfort and safety. Wide gear range takes on all hills. High-tech aluminum alloy construction provides durability without added weight.,01-07-2003,Current
577,1214.85,BK-T44U-46,3,LB ,CM ,"Touring-2000 Blue, 46",755.1508,Blue,100,75,1214.85,46,4,T ,M ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2003,Current
578,1214.85,BK-T44U-50,3,LB ,CM ,"Touring-2000 Blue, 50",755.1508,Blue,100,75,1214.85,50,4,T ,M ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2003,Current
579,1214.85,BK-T44U-54,3,LB ,CM ,"Touring-2000 Blue, 54",755.1508,Blue,100,75,1214.85,54,4,T ,M ,Touring-2000,"The plush custom saddle keeps you riding all day,  and there's plenty of space to add panniers and bike bags to the newly-redesigned carrier.  This bike has stability when fully-loaded.",01-07-2003,Current
580,1700.99,BK-R79Y-40,2,LB ,CM ,"Road-350-W Yellow, 40",1082.51,Yellow,100,75,1700.99,40,4,R ,M ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2003,Current
581,1700.99,BK-R79Y-42,2,LB ,CM ,"Road-350-W Yellow, 42",1082.51,Yellow,100,75,1700.99,42,4,R ,M ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2003,Current
582,1700.99,BK-R79Y-44,2,LB ,CM ,"Road-350-W Yellow, 44",1082.51,Yellow,100,75,1700.99,44,4,R ,M ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2003,Current
583,1700.99,BK-R79Y-48,2,LB ,CM ,"Road-350-W Yellow, 48",1082.51,Yellow,100,75,1700.99,48,4,R ,M ,Road-350-W,"Cross-train, race, or just socialize on a sleek, aerodynamic bike designed for a woman.  Advanced seat technology provides comfort all day.",01-07-2003,Current
584,539.99,BK-R19B-58,2,LB ,CM ,"Road-750 Black, 58",343.6496,Black,100,75,539.99,58,4,R ,L ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2003,Current
585,742.35,BK-T18U-44,3,LB ,CM ,"Touring-3000 Blue, 44",461.4448,Blue,100,75,742.35,44,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
586,742.35,BK-T18U-50,3,LB ,CM ,"Touring-3000 Blue, 50",461.4448,Blue,100,75,742.35,50,4,T ,L ,Touring-3000,"All-occasion value bike with our basic comfort and safety features. Offers wider, more stable tires for a ride around town or weekend trip.",01-07-2003,Current
587,769.49,BK-M38S-38,1,LB ,CM ,"Mountain-400-W Silver, 38",419.7784,Silver,100,75,769.49,38,4,M ,M ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2003,Current
588,769.49,BK-M38S-40,1,LB ,CM ,"Mountain-400-W Silver, 40",419.7784,Silver,100,75,769.49,40,4,M ,M ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2003,Current
589,769.49,BK-M38S-42,1,LB ,CM ,"Mountain-400-W Silver, 42",419.7784,Silver,100,75,769.49,42,4,M ,M ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2003,Current
590,769.49,BK-M38S-46,1,LB ,CM ,"Mountain-400-W Silver, 46",419.7784,Silver,100,75,769.49,46,4,M ,M ,Mountain-400-W,"This bike delivers a high-level of performance on a budget. It is responsive and maneuverable, and offers peace-of-mind when you decide to go off-road.",01-07-2003,Current
591,564.99,BK-M18S-40,1,LB ,CM ,"Mountain-500 Silver, 40",308.2179,Silver,100,75,564.99,40,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
592,564.99,BK-M18S-42,1,LB ,CM ,"Mountain-500 Silver, 42",308.2179,Silver,100,75,564.99,42,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
593,564.99,BK-M18S-44,1,LB ,CM ,"Mountain-500 Silver, 44",308.2179,Silver,100,75,564.99,44,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
594,564.99,BK-M18S-48,1,LB ,CM ,"Mountain-500 Silver, 48",308.2179,Silver,100,75,564.99,48,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
595,564.99,BK-M18S-52,1,LB ,CM ,"Mountain-500 Silver, 52",308.2179,Silver,100,75,564.99,52,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
596,539.99,BK-M18B-40,1,LB ,CM ,"Mountain-500 Black, 40",294.5797,Black,100,75,539.99,40,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
597,539.99,BK-M18B-42,1,LB ,CM ,"Mountain-500 Black, 42",294.5797,Black,100,75,539.99,42,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
598,539.99,BK-M18B-44,1,LB ,CM ,"Mountain-500 Black, 44",294.5797,Black,100,75,539.99,44,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
599,539.99,BK-M18B-48,1,LB ,CM ,"Mountain-500 Black, 48",294.5797,Black,100,75,539.99,48,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
600,539.99,BK-M18B-52,1,LB ,CM ,"Mountain-500 Black, 52",294.5797,Black,100,75,539.99,52,4,M ,L ,Mountain-500,"Suitable for any type of riding, on or off-road. Fits any budget. Smooth-shifting with a comfortable ride.",01-07-2003,Current
601,0,BB-7421,5,G  ,,LL Bottom Bracket,23.9716,NA,500,375,53.99,,1,,L ,LL Bottom Bracket,Chromoly steel.,01-07-2003,Current
602,0,BB-8107,5,G  ,,ML Bottom Bracket,44.9506,NA,500,375,101.24,,1,,M ,ML Bottom Bracket,Aluminum alloy cups; large diameter spindle.,01-07-2003,Current
603,0,BB-9108,5,G  ,,HL Bottom Bracket,53.9416,NA,500,375,121.49,,1,,H ,HL Bottom Bracket,Aluminum alloy cups and a hollow axle.,01-07-2003,Current
604,539.99,BK-R19B-44,2,LB ,CM ,"Road-750 Black, 44",343.6496,Black,100,75,539.99,44,4,R ,L ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2003,Current
605,539.99,BK-R19B-48,2,LB ,CM ,"Road-750 Black, 48",343.6496,Black,100,75,539.99,48,4,R ,L ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2003,Current
606,539.99,BK-R19B-52,2,LB ,CM ,"Road-750 Black, 52",343.6496,Black,100,75,539.99,52,4,R ,L ,Road-750,Entry level adult bike; offers a comfortable ride cross-country or down the block. Quick-release hubs and rims.,01-07-2003,Current
